RunId,iteration,Step,size,n_resources,capacidad,densidad_obstaculos,max_steps,policy,lambda_dinamismo,competencia,costo_edicion,radio,rng,politica,entregas,pasos_utiles,pasos_deliberando,n_ediciones,n_ediciones_desperdiciadas,divergencias_reales,divergencias_detectadas,tareas_fallidas,carga_perdida,ceguera,latencia_deteccion,utilidad_bruta,costo_deliberacion,utilidad_neta
150,2,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,0.9,5,3,2,COLD_RESTART,3,371,26,3,7,7,6,0,1,0.1428571428571429,1.0,30.0,0.0,30.0
151,2,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,1.0,5,3,2,COLD_RESTART,3,331,58,8,9,14,14,3,3,0.0,2.5,30.0,0.0,30.0
142,2,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0.9,5,3,2,OPEN_LOOP,10,376,0,0,0,29,28,24,0,0.03448275862068961,1.1428571428571428,100.0,0.0,100.0
145,2,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,0.7,5,3,2,COLD_RESTART,15,400,0,0,0,0,0,0,0,0.0,0.0,150.0,0.0,150.0
154,2,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,0.9,5,3,2,COLD_RESTART,2,265,121,9,50,31,30,3,0,0.032258064516129004,1.6,20.0,0.0,20.0
155,2,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,1.0,5,3,2,COLD_RESTART,3,338,54,4,16,16,15,3,0,0.0625,2.6666666666666665,30.0,0.0,30.0
160,2,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0.5,5,3,2,CLOSED_LOOP,15,400,0,0,0,0,0,0,0,0.0,0.0,150.0,0.0,150.0
152,2,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,0.5,5,3,2,COLD_RESTART,3,280,109,7,57,31,31,2,0,0.0,1.0,30.0,0.0,30.0
157,2,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,0.7,5,3,2,COLD_RESTART,0,252,137,7,68,37,37,3,0,0.0,1.2162162162162162,0.0,0.0,0.0
159,2,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,1.0,5,3,2,COLD_RESTART,1,233,149,5,73,49,49,8,0,0.0,1.2040816326530612,10.0,0.0,10.0
158,2,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,0.9,5,3,2,COLD_RESTART,0,160,224,9,146,64,64,4,0,0.0,1.15625,0.0,0.0,0.0
156,2,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,0.5,5,3,2,COLD_RESTART,0,178,210,10,97,58,58,1,0,0.0,1.603448275862069,0.0,0.0,0.0
162,2,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0.9,5,3,2,CLOSED_LOOP,15,400,0,0,0,0,0,0,0,0.0,0.0,150.0,0.0,150.0
165,2,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0.7,5,3,2,CLOSED_LOOP,3,365,31,4,7,7,7,0,0,0.0,1.0,30.0,0.0,30.0
153,2,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,0.7,5,3,2,COLD_RESTART,2,352,39,3,13,14,14,4,0,0.0,2.357142857142857,20.0,0.0,20.0
166,2,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0.9,5,3,2,CLOSED_LOOP,3,365,31,4,7,7,7,0,0,0.0,1.0,30.0,0.0,30.0
161,2,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0.7,5,3,2,CLOSED_LOOP,15,400,0,0,0,0,0,0,0,0.0,0.0,150.0,0.0,150.0
169,2,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0.7,5,3,2,CLOSED_LOOP,2,352,39,3,13,14,14,4,0,0.0,2.357142857142857,20.0,0.0,20.0
167,2,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,1.0,5,3,2,CLOSED_LOOP,8,355,40,5,8,10,10,0,0,0.0,1.0,80.0,0.0,80.0
163,2,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,1.0,5,3,2,CLOSED_LOOP,15,400,0,0,0,0,0,0,0,0.0,0.0,150.0,0.0,150.0
170,2,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0.9,5,3,2,CLOSED_LOOP,2,265,121,9,50,31,30,3,0,0.032258064516129004,1.6,20.0,0.0,20.0
171,2,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,1.0,5,3,2,CLOSED_LOOP,3,338,54,4,16,16,15,3,0,0.0625,2.6666666666666665,30.0,0.0,30.0
168,2,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0.5,5,3,2,CLOSED_LOOP,3,280,109,7,57,31,31,2,0,0.0,1.0,30.0,0.0,30.0
164,2,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0.5,5,3,2,CLOSED_LOOP,4,372,25,2,8,8,8,0,0,0.0,1.875,40.0,0.0,40.0
176,2,400.0,15,8,3,0.15,400,GOVERNED,0.0,0.5,5,3,2,GOVERNED,15,400,0,0,0,0,0,0,0,0.0,0.0,150.0,0.0,150.0
175,2,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,1.0,5,3,2,CLOSED_LOOP,1,233,149,5,73,49,49,8,0,0.0,1.2040816326530612,10.0,0.0,10.0
180,2,400.0,15,8,3,0.15,400,GOVERNED,0.1,0.5,5,3,2,GOVERNED,4,372,25,2,8,8,8,0,0,0.0,1.875,40.0,0.0,40.0
181,2,400.0,15,8,3,0.15,400,GOVERNED,0.1,0.7,5,3,2,GOVERNED,3,365,31,4,7,7,7,0,0,0.0,1.0,30.0,0.0,30.0
182,2,400.0,15,8,3,0.15,400,GOVERNED,0.1,0.9,5,3,2,GOVERNED,3,365,31,4,7,7,7,0,0,0.0,1.0,30.0,0.0,30.0
178,2,400.0,15,8,3,0.15,400,GOVERNED,0.0,0.9,5,3,2,GOVERNED,15,400,0,0,0,0,0,0,0,0.0,0.0,150.0,0.0,150.0
173,2,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0.7,5,3,2,CLOSED_LOOP,0,252,137,7,68,37,37,3,0,0.0,1.2162162162162162,0.0,0.0,0.0
179,2,400.0,15,8,3,0.15,400,GOVERNED,0.0,1.0,5,3,2,GOVERNED,15,400,0,0,0,0,0,0,0,0.0,0.0,150.0,0.0,150.0
185,2,400.0,15,8,3,0.15,400,GOVERNED,0.25,0.7,5,3,2,GOVERNED,2,352,39,3,13,14,14,4,0,0.0,2.357142857142857,20.0,0.0,20.0
184,2,400.0,15,8,3,0.15,400,GOVERNED,0.25,0.5,5,3,2,GOVERNED,3,280,109,7,57,31,31,2,0,0.0,1.0,30.0,0.0,30.0
187,2,400.0,15,8,3,0.15,400,GOVERNED,0.25,1.0,5,3,2,GOVERNED,3,338,54,4,16,16,15,3,0,0.0625,2.6666666666666665,30.0,0.0,30.0
125,1,400.0,15,8,3,0.15,400,GOVERNED,0.5,0.7,5,3,1,GOVERNED,3,209,171,5,89,54,54,8,0,0.0,1.0,30.0,0.0,30.0
186,2,400.0,15,8,3,0.15,400,GOVERNED,0.25,0.9,5,3,2,GOVERNED,2,265,121,9,50,31,30,3,0,0.032258064516129004,1.6,20.0,0.0,20.0
174,2,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0.9,5,3,2,CLOSED_LOOP,0,160,224,9,146,64,64,4,0,0.0,1.15625,0.0,0.0,0.0
177,2,400.0,15,8,3,0.15,400,GOVERNED,0.0,0.7,5,3,2,GOVERNED,15,400,0,0,0,0,0,0,0,0.0,0.0,150.0,0.0,150.0
189,2,400.0,15,8,3,0.15,400,GOVERNED,0.5,0.7,5,3,2,GOVERNED,0,252,137,7,68,37,37,3,0,0.0,1.2162162162162162,0.0,0.0,0.0
183,2,400.0,15,8,3,0.15,400,GOVERNED,0.1,1.0,5,3,2,GOVERNED,8,355,40,5,8,10,10,0,0,0.0,1.0,80.0,0.0,80.0
192,3,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0.5,5,3,3,OPEN_LOOP,11,400,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
193,3,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0.7,5,3,3,OPEN_LOOP,11,400,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
191,2,400.0,15,8,3,0.15,400,GOVERNED,0.5,1.0,5,3,2,GOVERNED,1,233,149,5,73,49,49,8,0,0.0,1.2040816326530612,10.0,0.0,10.0
194,3,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0.9,5,3,3,OPEN_LOOP,11,400,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
195,3,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,1.0,5,3,3,OPEN_LOOP,11,400,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
172,2,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0.5,5,3,2,CLOSED_LOOP,0,178,210,10,97,58,58,1,0,0.0,1.603448275862069,0.0,0.0,0.0
200,3,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0.5,5,3,3,OPEN_LOOP,14,386,0,0,0,17,17,14,0,0.0,1.6470588235294117,140.0,0.0,140.0
201,3,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0.7,5,3,3,OPEN_LOOP,14,386,0,0,0,17,17,14,0,0.0,1.6470588235294117,140.0,0.0,140.0
198,3,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0.9,5,3,3,OPEN_LOOP,19,384,0,0,0,17,17,16,0,0.0,5.647058823529412,190.0,0.0,190.0
188,2,400.0,15,8,3,0.15,400,GOVERNED,0.5,0.5,5,3,2,GOVERNED,0,178,210,10,97,58,58,1,0,0.0,1.603448275862069,0.0,0.0,0.0
202,3,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0.9,5,3,3,OPEN_LOOP,14,386,0,0,0,17,17,14,0,0.0,1.6470588235294117,140.0,0.0,140.0
197,3,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0.7,5,3,3,OPEN_LOOP,19,384,0,0,0,17,17,16,0,0.0,5.647058823529412,190.0,0.0,190.0
190,2,400.0,15,8,3,0.15,400,GOVERNED,0.5,0.9,5,3,2,GOVERNED,0,160,224,9,146,64,64,4,0,0.0,1.15625,0.0,0.0,0.0
196,3,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0.5,5,3,3,OPEN_LOOP,19,384,0,0,0,17,17,16,0,0.0,5.647058823529412,190.0,0.0,190.0
199,3,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,1.0,5,3,3,OPEN_LOOP,19,384,0,0,0,17,17,16,0,0.0,5.647058823529412,190.0,0.0,190.0
208,3,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,0.5,5,3,3,COLD_RESTART,11,400,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
209,3,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,0.7,5,3,3,COLD_RESTART,11,400,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
210,3,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,0.9,5,3,3,COLD_RESTART,11,400,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
204,3,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0.5,5,3,3,OPEN_LOOP,14,373,0,0,0,37,35,27,0,0.05405405405405406,1.3714285714285714,140.0,0.0,140.0
203,3,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,1.0,5,3,3,OPEN_LOOP,14,386,0,0,0,17,17,14,0,0.0,1.6470588235294117,140.0,0.0,140.0
211,3,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,1.0,5,3,3,COLD_RESTART,11,400,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
206,3,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0.9,5,3,3,OPEN_LOOP,14,373,0,0,0,37,35,27,0,0.05405405405405406,1.3714285714285714,140.0,0.0,140.0
212,3,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,0.5,5,3,3,COLD_RESTART,7,338,55,7,8,13,13,0,1,0.0,1.1538461538461537,70.0,0.0,70.0
213,3,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,0.7,5,3,3,COLD_RESTART,11,301,82,12,11,23,21,4,4,0.08695652173913049,1.8571428571428572,110.0,0.0,110.0
205,3,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0.7,5,3,3,OPEN_LOOP,14,373,0,0,0,37,35,27,0,0.05405405405405406,1.3714285714285714,140.0,0.0,140.0
207,3,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,1.0,5,3,3,OPEN_LOOP,14,373,0,0,0,37,35,27,0,0.05405405405405406,1.3714285714285714,140.0,0.0,140.0
216,3,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,0.5,5,3,3,COLD_RESTART,4,173,195,25,47,46,46,7,8,0.0,1.7173913043478262,40.0,0.0,40.0
218,3,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,0.9,5,3,3,COLD_RESTART,5,155,211,21,67,54,53,10,8,0.01851851851851849,1.150943396226415,50.0,0.0,50.0
215,3,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,1.0,5,3,3,COLD_RESTART,8,308,76,12,10,19,19,4,4,0.0,2.263157894736842,80.0,0.0,80.0
224,3,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0.5,5,3,3,CLOSED_LOOP,11,400,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
225,3,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0.7,5,3,3,CLOSED_LOOP,11,400,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
226,3,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0.9,5,3,3,CLOSED_LOOP,11,400,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
227,3,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,1.0,5,3,3,CLOSED_LOOP,11,400,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
214,3,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,0.9,5,3,3,COLD_RESTART,8,308,76,12,10,19,19,4,4,0.0,2.263157894736842,80.0,0.0,80.0
228,3,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0.5,5,3,3,CLOSED_LOOP,5,341,52,7,10,11,11,0,0,0.0,1.0909090909090908,50.0,0.0,50.0
221,3,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,0.7,5,3,3,COLD_RESTART,0,99,281,12,188,79,79,4,0,0.0,1.0253164556962024,0.0,0.0,0.0
217,3,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,0.7,5,3,3,COLD_RESTART,4,147,223,24,83,54,54,5,4,0.0,1.5555555555555556,40.0,0.0,40.0
230,3,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0.9,5,3,3,CLOSED_LOOP,7,323,68,8,18,18,17,1,0,0.05555555555555558,2.176470588235294,70.0,0.0,70.0
231,3,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,1.0,5,3,3,CLOSED_LOOP,7,323,68,8,18,18,17,1,0,0.05555555555555558,2.176470588235294,70.0,0.0,70.0
223,3,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,1.0,5,3,3,COLD_RESTART,0,28,355,14,286,83,83,3,0,0.0,1.036144578313253,0.0,0.0,0.0
220,3,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,0.5,5,3,3,COLD_RESTART,0,46,332,16,214,88,88,4,0,0.0,1.0454545454545454,0.0,0.0,0.0
229,3,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0.7,5,3,3,CLOSED_LOOP,11,351,41,6,6,11,11,2,0,0.0,3.3636363636363638,110.0,0.0,110.0
235,3,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,1.0,5,3,3,CLOSED_LOOP,10,348,40,7,7,13,12,4,0,0.07692307692307687,1.9166666666666667,100.0,0.0,100.0
233,3,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0.7,5,3,3,CLOSED_LOOP,10,348,40,7,7,13,12,4,0,0.07692307692307687,1.9166666666666667,100.0,0.0,100.0
240,3,400.0,15,8,3,0.15,400,GOVERNED,0.0,0.5,5,3,3,GOVERNED,11,400,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
241,3,400.0,15,8,3,0.15,400,GOVERNED,0.0,0.7,5,3,3,GOVERNED,11,400,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
234,3,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0.9,5,3,3,CLOSED_LOOP,10,348,40,7,7,13,12,4,0,0.07692307692307687,1.9166666666666667,100.0,0.0,100.0
232,3,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0.5,5,3,3,CLOSED_LOOP,7,286,98,13,18,28,27,2,0,0.0357142857142857,2.5925925925925926,70.0,0.0,70.0
242,3,400.0,15,8,3,0.15,400,GOVERNED,0.0,0.9,5,3,3,GOVERNED,11,400,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
219,3,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,1.0,5,3,3,COLD_RESTART,6,231,147,15,65,40,40,6,6,0.0,1.25,60.0,0.0,60.0
222,3,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,0.9,5,3,3,COLD_RESTART,0,35,343,17,239,88,88,4,0,0.0,1.0340909090909092,0.0,0.0,0.0
238,3,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0.9,5,3,3,CLOSED_LOOP,0,35,343,17,239,88,88,4,0,0.0,1.0340909090909092,0.0,0.0,0.0
237,3,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0.7,5,3,3,CLOSED_LOOP,0,99,281,12,188,79,79,4,0,0.0,1.0253164556962024,0.0,0.0,0.0
244,3,400.0,15,8,3,0.15,400,GOVERNED,0.1,0.5,5,3,3,GOVERNED,5,341,52,7,10,11,11,0,0,0.0,1.0909090909090908,50.0,0.0,50.0
245,3,400.0,15,8,3,0.15,400,GOVERNED,0.1,0.7,5,3,3,GOVERNED,11,351,41,6,6,11,11,2,0,0.0,3.3636363636363638,110.0,0.0,110.0
247,3,400.0,15,8,3,0.15,400,GOVERNED,0.1,1.0,5,3,3,GOVERNED,7,323,68,8,18,18,17,1,0,0.05555555555555558,2.176470588235294,70.0,0.0,70.0
246,3,400.0,15,8,3,0.15,400,GOVERNED,0.1,0.9,5,3,3,GOVERNED,7,323,68,8,18,18,17,1,0,0.05555555555555558,2.176470588235294,70.0,0.0,70.0
250,3,400.0,15,8,3,0.15,400,GOVERNED,0.25,0.9,5,3,3,GOVERNED,10,348,40,7,7,13,12,4,0,0.07692307692307687,1.9166666666666667,100.0,0.0,100.0
248,3,400.0,15,8,3,0.15,400,GOVERNED,0.25,0.5,5,3,3,GOVERNED,7,286,98,13,18,28,27,2,0,0.0357142857142857,2.5925925925925926,70.0,0.0,70.0
251,3,400.0,15,8,3,0.15,400,GOVERNED,0.25,1.0,5,3,3,GOVERNED,10,348,40,7,7,13,12,4,0,0.07692307692307687,1.9166666666666667,100.0,0.0,100.0
239,3,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,1.0,5,3,3,CLOSED_LOOP,0,28,355,14,286,83,83,3,0,0.0,1.036144578313253,0.0,0.0,0.0
243,3,400.0,15,8,3,0.15,400,GOVERNED,0.0,1.0,5,3,3,GOVERNED,11,400,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
256,4,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0.5,5,3,4,OPEN_LOOP,5,400,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,50.0
258,4,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0.9,5,3,4,OPEN_LOOP,5,400,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,50.0
259,4,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,1.0,5,3,4,OPEN_LOOP,5,400,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,50.0
257,4,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0.7,5,3,4,OPEN_LOOP,5,400,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,50.0
260,4,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0.5,5,3,4,OPEN_LOOP,16,384,0,0,0,18,18,16,0,0.0,3.8333333333333335,160.0,0.0,160.0
252,3,400.0,15,8,3,0.15,400,GOVERNED,0.5,0.5,5,3,3,GOVERNED,0,46,332,16,214,88,88,4,0,0.0,1.0454545454545454,0.0,0.0,0.0
253,3,400.0,15,8,3,0.15,400,GOVERNED,0.5,0.7,5,3,3,GOVERNED,0,99,281,12,188,79,79,4,0,0.0,1.0253164556962024,0.0,0.0,0.0
236,3,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0.5,5,3,3,CLOSED_LOOP,0,46,332,16,214,88,88,4,0,0.0,1.0454545454545454,0.0,0.0,0.0
249,3,400.0,15,8,3,0.15,400,GOVERNED,0.25,0.7,5,3,3,GOVERNED,10,348,40,7,7,13,12,4,0,0.07692307692307687,1.9166666666666667,100.0,0.0,100.0
263,4,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,1.0,5,3,4,OPEN_LOOP,16,384,0,0,0,18,18,16,0,0.0,3.8333333333333335,160.0,0.0,160.0
264,4,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0.5,5,3,4,OPEN_LOOP,5,395,0,0,0,7,7,5,0,0.0,2.2857142857142856,50.0,0.0,50.0
265,4,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0.7,5,3,4,OPEN_LOOP,5,395,0,0,0,7,7,5,0,0.0,2.2857142857142856,50.0,0.0,50.0
267,4,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,1.0,5,3,4,OPEN_LOOP,5,395,0,0,0,7,7,5,0,0.0,2.2857142857142856,50.0,0.0,50.0
262,4,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0.9,5,3,4,OPEN_LOOP,16,384,0,0,0,18,18,16,0,0.0,3.8333333333333335,160.0,0.0,160.0
266,4,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0.9,5,3,4,OPEN_LOOP,5,395,0,0,0,7,7,5,0,0.0,2.2857142857142856,50.0,0.0,50.0
268,4,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0.5,5,3,4,OPEN_LOOP,11,379,0,0,0,25,24,21,0,0.040000000000000036,1.5,110.0,0.0,110.0
255,3,400.0,15,8,3,0.15,400,GOVERNED,0.5,1.0,5,3,3,GOVERNED,0,28,355,14,286,83,83,3,0,0.0,1.036144578313253,0.0,0.0,0.0
261,4,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0.7,5,3,4,OPEN_LOOP,16,384,0,0,0,18,18,16,0,0.0,3.8333333333333335,160.0,0.0,160.0
274,4,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,0.9,5,3,4,COLD_RESTART,5,400,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,50.0
275,4,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,1.0,5,3,4,COLD_RESTART,5,400,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,50.0
273,4,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,0.7,5,3,4,COLD_RESTART,5,400,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,50.0
272,4,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,0.5,5,3,4,COLD_RESTART,5,400,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,50.0
269,4,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0.7,5,3,4,OPEN_LOOP,11,379,0,0,0,25,24,21,0,0.040000000000000036,1.5,110.0,0.0,110.0
270,4,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0.9,5,3,4,OPEN_LOOP,11,379,0,0,0,25,24,21,0,0.040000000000000036,1.5,110.0,0.0,110.0
277,4,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,0.7,5,3,4,COLD_RESTART,7,368,27,3,3,9,9,1,0,0.0,3.6666666666666665,70.0,0.0,70.0
278,4,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,0.9,5,3,4,COLD_RESTART,7,368,27,3,3,9,9,1,0,0.0,3.6666666666666665,70.0,0.0,70.0
280,4,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,0.5,5,3,4,COLD_RESTART,2,312,78,8,24,21,21,2,1,0.0,1.0952380952380953,20.0,0.0,20.0
254,3,400.0,15,8,3,0.15,400,GOVERNED,0.5,0.9,5,3,3,GOVERNED,0,35,343,17,239,88,88,4,0,0.0,1.0340909090909092,0.0,0.0,0.0
276,4,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,0.5,5,3,4,COLD_RESTART,4,339,50,9,4,12,12,2,3,0.0,4.666666666666667,40.0,0.0,40.0
271,4,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,1.0,5,3,4,OPEN_LOOP,11,379,0,0,0,25,24,21,0,0.040000000000000036,1.5,110.0,0.0,110.0
279,4,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,1.0,5,3,4,COLD_RESTART,7,368,27,3,3,9,9,1,0,0.0,3.6666666666666665,70.0,0.0,70.0
281,4,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,0.7,5,3,4,COLD_RESTART,4,328,63,8,17,15,15,1,1,0.0,1.0,40.0,0.0,40.0
288,4,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0.5,5,3,4,CLOSED_LOOP,5,400,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,50.0
282,4,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,0.9,5,3,4,COLD_RESTART,0,131,239,23,78,59,59,6,8,0.0,1.0169491525423728,0.0,0.0,0.0
286,4,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,0.9,5,3,4,COLD_RESTART,0,204,178,6,99,50,50,9,0,0.0,1.14,0.0,0.0,0.0
290,4,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0.9,5,3,4,CLOSED_LOOP,5,400,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,50.0
284,4,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,0.5,5,3,4,COLD_RESTART,1,177,206,3,158,64,63,8,0,0.015625,1.0158730158730158,10.0,0.0,10.0
291,4,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,1.0,5,3,4,CLOSED_LOOP,5,400,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,50.0
283,4,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,1.0,5,3,4,COLD_RESTART,3,276,109,12,37,30,30,2,0,0.0,1.3666666666666667,30.0,0.0,30.0
289,4,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0.7,5,3,4,CLOSED_LOOP,5,400,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,50.0
292,4,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0.5,5,3,4,CLOSED_LOOP,7,344,47,8,3,14,12,1,0,0.1428571428571429,4.833333333333333,70.0,0.0,70.0
293,4,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0.7,5,3,4,CLOSED_LOOP,7,368,27,3,3,9,9,1,0,0.0,3.6666666666666665,70.0,0.0,70.0
294,4,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0.9,5,3,4,CLOSED_LOOP,7,368,27,3,3,9,9,1,0,0.0,3.6666666666666665,70.0,0.0,70.0
